"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_titulo";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano"
"2193540-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193540-65";"2019-04-02";"Rejeitada a Emenda nº 13.";"2193540";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"139";"PL";"1321";"2019"
"2193540-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193540-68";"2019-04-02";"Rejeitada a Emenda nº 17.";"2193540";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"139";"PL";"1321";"2019"
"2193540-70";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193540-70";"2019-04-02";"Suprimido o texto.";"2193540";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"139";"PL";"1321";"2019"
"2193540-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193540-77";"2019-04-02";"Rejeitada a Emenda nº 4. Sim: 144; não: 294; abstenção: 3; total: 441.";"2193540";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"139";"PL";"1321";"2019"
"2193540-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193540-83";"2019-04-02";"Mantido o texto.";"2193540";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"139";"PL";"1321";"2019"
"2193544-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193544-5";"2019-03-12";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"2193540";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193540";"PL 1321/2019";"Altera a Lei nº 9.096, de 19 de setembro de 1995, que dispõe sobre partidos políticos, regulamenta os arts. 17 e 14, § 3º, inciso V, da Constituição Federal, a fim de dispor sobre a autonomia dos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios.

NOVA EMENTA: Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.";"139";"PL";"1321";"2019"
"2193548-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193548-7";"2019-03-19";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"578426";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/578426";"PL 5647/2013";"Altera a Lei nº 8.069, de 14 de julho de 1990, que ""Dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências"", para obrigar os dirigentes de instituições de educação pré-escolar a notificar as faltas frequentes e sinais de maus tratos envolvendo seus alunos.";"139";"PL";"5647";"2013"
"2193560-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193560-21";"2019-06-26";"Aprovado por Unanimidade o Parecer.";"2193560";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193560";"PL 1328/2019";"Modifica os arts. 9º, 14 e 15 da Lei nº 7.827, de 27 de setembro de 1989, alterada pela lei nº 10.177, de 12 de janeiro de 2001, para estabelecer repasse anual mínimo dos recursos dos Fundos Constitucionais de Financiamento para as agências estaduais de fomento.";"139";"PL";"1328";"2019"
"2193564-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193564-27";"2019-04-24";"Aprovado o Requerimento do Dep. Augusto Coutinho (SOLIDARIEDADE-PE), que solicita inversão de pauta, a fim de que o Projeto de Lei nº 1.321/2019 seja apreciado como o item 1 da pauta.";"2193564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193564";"PLP 55/2019";"Altera a Lei Complementar 160 de 07 de agosto de 2017 permitindo que convênios específicos relacionados a Lei Complementar 160/17 destinados a associações beneficentes e entidades religiosas de qualquer culto possam ser renovados pelo prazo de 15 anos.

NOVA EMENTA: Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.";"140";"PLP";"55";"2019"
"2193564-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193564-40";"2019-05-08";"Rejeitado o Requerimento. Sim: 6; não: 276; abstenção: 4; total: 286.";"2193564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193564";"PLP 55/2019";"Altera a Lei Complementar 160 de 07 de agosto de 2017 permitindo que convênios específicos relacionados a Lei Complementar 160/17 destinados a associações beneficentes e entidades religiosas de qualquer culto possam ser renovados pelo prazo de 15 anos.

NOVA EMENTA: Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.";"140";"PLP";"55";"2019"
"2193564-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193564-43";"2019-05-08";"Rejeitado o Requerimento. Sim: 5; não: 260; abstenção: 3; total: 268.";"2193564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193564";"PLP 55/2019";"Altera a Lei Complementar 160 de 07 de agosto de 2017 permitindo que convênios específicos relacionados a Lei Complementar 160/17 destinados a associações beneficentes e entidades religiosas de qualquer culto possam ser renovados pelo prazo de 15 anos.

NOVA EMENTA: Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.";"140";"PLP";"55";"2019"
"2193564-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193564-50";"2019-05-08";"Rejeitado o Requerimento.";"2193564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193564";"PLP 55/2019";"Altera a Lei Complementar 160 de 07 de agosto de 2017 permitindo que convênios específicos relacionados a Lei Complementar 160/17 destinados a associações beneficentes e entidades religiosas de qualquer culto possam ser renovados pelo prazo de 15 anos.

NOVA EMENTA: Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.";"140";"PLP";"55";"2019"
"2193564-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193564-54";"2019-05-08";"Rejeitado o Requerimento. Sim: 1, não: 274; abstenção: 1; total: 276";"2193564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193564";"PLP 55/2019";"Altera a Lei Complementar 160 de 07 de agosto de 2017 permitindo que convênios específicos relacionados a Lei Complementar 160/17 destinados a associações beneficentes e entidades religiosas de qualquer culto possam ser renovados pelo prazo de 15 anos.

NOVA EMENTA: Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.";"140";"PLP";"55";"2019"
"2193564-57";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193564-57";"2019-05-08";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 55, de 2019, adotado pelo Relator da Comissão de Finanças e Tributação. Sim: 382; não: 6; abstenção: 1; total: 389.";"2193564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193564";"PLP 55/2019";"Altera a Lei Complementar 160 de 07 de agosto de 2017 permitindo que convênios específicos relacionados a Lei Complementar 160/17 destinados a associações beneficentes e entidades religiosas de qualquer culto possam ser renovados pelo prazo de 15 anos.

NOVA EMENTA: Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.";"140";"PLP";"55";"2019"
"2193564-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193564-59";"2019-05-08";"Aprovada a Redação Final assinada pelo Relator, Dep. Gilberto Nascimento (PSC-SP).";"2193564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193564";"PLP 55/2019";"Altera a Lei Complementar 160 de 07 de agosto de 2017 permitindo que convênios específicos relacionados a Lei Complementar 160/17 destinados a associações beneficentes e entidades religiosas de qualquer culto possam ser renovados pelo prazo de 15 anos.

NOVA EMENTA: Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.";"140";"PLP";"55";"2019"
"2193581-25";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193581-25";"2019-10-30";"Rejeitado o Requerimento Procedimental de retirada de pauta.";"2193581";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193581";"PL 1339/2019";"Altera a Lei nº 8.072, de 25 de julho de 1990, para aumentar o rol de condutas enquadradas como crimes hediondos.";"139";"PL";"1339";"2019"
"2193581-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193581-27";"2019-10-30";"Aprovado o Parecer.";"2193581";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193581";"PL 1339/2019";"Altera a Lei nº 8.072, de 25 de julho de 1990, para aumentar o rol de condutas enquadradas como crimes hediondos.";"139";"PL";"1339";"2019"
"2193586-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193586-23";"2019-06-18";"Aprovado o Parecer.";"2193586";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193586";"PL 1341/2019";"Acrescenta o § 3º ao art. 82 e revoga o art. 103 da Lei nº 7.210, de 1984, que ""institui a Lei de Execução Penal"".";"139";"PL";"1341";"2019"
"2193591-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193591-24";"2019-07-03";"Aprovado o Parecer.";"2193591";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193591";"PL 1346/2019";"Institui o Sistema Nacional de Informações sobre Pessoas Procuradas pela Justiça.";"139";"PL";"1346";"2019"
"2193602-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193602-21";"2019-04-02";"Aprovado requerimento n. 1049/2019 do Líderes que requer urgência, nos termos do art. 155 do Regimento Interno, na apreciação do PL 1354/2019";"2193602";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193602";"PL 1354/2019";"Impõe prioridade na tramitação processual em que figure como parte ou interveniente a pessoa com transtorno do espectro autista (TEA)";"139";"PL";"1354";"2019"
"2193602-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193602-51";"2019-04-03";"Aprovado o Projeto de Lei nº 1.354, de 2019.";"2193602";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193602";"PL 1354/2019";"Impõe prioridade na tramitação processual em que figure como parte ou interveniente a pessoa com transtorno do espectro autista (TEA)";"139";"PL";"1354";"2019"
